id pc1 pc2 pc3 pc4 pc5 pc6 pc7
6013 -0.0139737 0.00624064 0.0471643 -0.0081704 0.0279515 0.0315646 -0.0399478
6014 0.00225653 0.0348026 0.0155538 -0.0161679 0.0295413 -0.0141669 -0.07028
6015 -0.0114143 -0.0161151 -0.0126531 -0.00188582 0.0260623 -0.00138606 0.0168167
6016 -0.00433834 -0.0267199 -0.00624287 1.25214e-5 -0.00688373 0.0231043 0.0318191
6017 -0.0340694 -0.00335413 0.0306641 -0.0126994 -0.0118842 -0.00675159 -0.00559375
6018 -0.0148237 0.00122453 0.0245655 0.0141615 -0.0119232 -0.00223855 -0.0115636
6019 0.0222449 0.00130117 -0.0257864 0.0107566 0.0399198 0.00417635 -0.0160343
602 7.53812e-4 0.00191292 -0.0443481 -0.0402791 -0.0375118 -0.0198729 0.00148522
6020 -0.00273622 -0.00437423 0.0433516 0.00819572 -0.0514336 -0.00389303 0.0143212
6021 -0.0226411 0.00541046 -0.0193889 -0.0252926 -0.00948003 0.00963736 0.0193564
6022 0.0249216 0.00664346 0.00377896 0.00252874 -0.00993606 0.0013684 0.00559239
6023 -0.00245897 -0.00551219 0.0061447 0.00372165 -1.34835e-4 0.00780206 0.0120614
6024 -0.0166125 0.0201768 0.0336865 -0.00907538 -8.46336e-6 0.0220488 0.0303193
6025 -0.0402218 -0.0300441 0.00438521 0.00181781 0.016742 -0.0226571 -0.0125354
6026 -0.00909923 0.0179689 0.0431962 0.0391151 -0.0221309 -0.0173507 -0.0051429
6027 0.00171226 -0.0408217 0.00280434 0.0286294 -0.00164053 -0.0370494 0.00207711
6028 -0.0283645 -0.00668276 -0.00715711 -0.0023091 0.00323004 -0.0311583 0.00404436
6029 -0.00854945 0.0249209 -0.0309614 0.0556524 -0.00494227 -0.0317102 0.0186365
603 -0.0222191 0.0183072 -0.00121744 -0.0110699 0.0302618 0.0179614 -0.00329155
6030 -0.00782506 -0.0172335 -0.021752 0.0184648 -0.0106958 0.00570197 0.0101531
6031 0.0199187 0.0134923 -0.00466703 -0.0211711 0.0105732 0.0193367 -0.041616
6032 0.00971982 -0.0111913 -0.0203337 -0.00552283 -0.00143807 0.026704 -0.049276
6033 -0.00105693 0.0156329 -0.0279301 0.0249818 -0.0441946 0.0225896 0.0290283
6034 -0.00670199 0.0203893 -0.0305099 0.0151537 -0.0144808 -0.0131134 -0.0108819
6035 -0.0218067 0.0144495 -5.32495e-4 -0.00322703 -0.0226448 0.00667976 0.0163442
6036 0.0306468 0.0260292 -0.0244271 -0.00815916 0.0222831 0.029996600000000002 -0.0347226
6037 0.0207057 0.0269843 0.00140633 -0.00452914 -0.00594625 0.0238321 0.00204778
6038 -0.00967943 -0.0188446 0.012924 0.0029599 -0.0154517 -0.0139124 0.00499287
6039 1.14172e-4 -0.0352168 0.0140006 -0.0166511 -0.0123372 -0.0320166 0.00412516
604 -0.0361231 0.0315119 0.0492287 0.0381433 -0.0147088 0.0133076 0.0119918
6041 -6.02805e-5 -0.010211 0.0100928 -0.0228273 0.0503499 4.70108e-4 0.00466732
6042 -0.011577 0.0289088 -0.0220162 -0.0173716 0.0190576 -5.36612e-4 -0.0141809
6043 -0.0305081 -0.0166043 0.0160614 -0.0339397 -0.0172412 0.0123669 0.00510402
6044 0.0234179 0.0195637 -0.0373032 -0.0070359 -0.0118573 0.0159727 -0.0552578
6045 -0.0153886 -0.0401213 -0.0296102 -0.0372623 0.0331236 0.00347946 0.0123642
6046 -0.0148424 -0.0465942 -0.00818122 -0.0104467 0.0263518 -0.00672498 -0.00961646
6047 -0.0256328 0.0044673 -9.15981e-4 -0.022825 0.00102939 -0.0650656 -0.019707
6048 -0.0122755 -0.00160879 -0.0257606 0.00196993 0.0118366 -0.0173302 -0.0221999
605 -0.0460088 -0.00800042 0.0129168 0.0273632 0.0203108 0.0632212 -0.019885
6050 0.0350947 0.0263083 -0.00402085 -0.0175965 -0.0419678 0.0124822 -0.031337
6051 -0.0330296 0.0167916 -0.0103154 0.0020581 -0.0084842 -0.00306339 -0.0120362
6052 -0.0122189 -0.0353672 0.0282436 0.00722655 -0.00335127 -0.0200541 0.0244512
606 -5.78372e-4 0.0101639 0.0147247 -0.0432503 -0.0245387 -0.0528145 -0.0131735
6061 -0.0320267 0.0117258 -0.00422559 -0.00856572 0.0199458 0.0207474 -0.012941
6062 0.00982918 0.0363036 6.27842e-4 0.00253321 0.021714 0.0307377 -0.0275248
6064 9.30885e-4 -0.0345311 -0.0097758 0.00843254 -0.00230669 0.0299101 -0.0413725
6065 0.035399 0.00159948 0.00705987 -9.70566e-4 3.2006e-4 -0.0272956 -0.0187558
6066 -0.00491544 0.035905 -0.0227084 0.0109547 0.0153674 -0.016605 -0.0395973
6067 -0.0169504 -0.00892219 0.00248205 -0.00844653 0.028681 -0.0149743 -0.034685
6068 0.022377 0.00845698 -0.0235916 -0.0195535 -0.0286798 0.0265371 -0.0201381
6069 -0.0139979 -0.0451076 0.034579 -0.00511806 0.008499 -0.00117617 -0.00158555
607 -0.0353232 -0.00488464 0.00184559 0.0153218 0.0076962 0.0759025 -0.00720552
6070 -0.00477169 0.0230824 -0.0211669 0.0474425 -0.00376811 -0.0296933 -0.0259141
608 0.02251 -0.0133782 0.0016362 -0.0282414 -0.0328232 0.00876375 -0.00373309
609 -0.00555992 0.0281134 -0.0152552 0.0321273 -0.00255283 0.0334595 0.0338708
6136 0.0189254 -0.0539689 0.0288527 0.00077948100000000005 -0.0226855 -0.0165953 0.0188983
6137 -0.0353145 -0.008022 -0.0134538 -0.0127903 0.0144063 -0.0220311 -1.91535e-4
6138 -8.60573e-4 -0.00750312 0.0253402 0.0431279 -0.023231 -0.00954834 0.0160919
6139 -0.010351 -0.0167302 2.97627e-4 -0.013176 0.0262451 0.00521014 -0.0302702
6141 -0.0294665 -0.020542500000000002 0.029429 -0.00176675 -0.0016761 0.0206018 0.0209282
6142 -0.0127501 0.00812017 0.0236841 -0.0248877 -0.00169051 -0.0522217 0.0103936
6143 0.00276103 0.00813462 0.0213581 -0.0143665 0.00969663 -0.0152068 -0.0077363
6144 -0.0203766 -0.0193185 0.00254079 -0.0133616 7.97813e-4 -0.0262344 -0.0223469
6145 0.0193954 0.00884216 -0.0243363 0.00513667 0.0208731 -5.08848e-4 -0.0178572
6146 0.0195573 -0.0102205 0.0275886 -0.00881102 0.0127394 -0.00117111 -0.0238863
6147 -0.00474225 0.0081074 -0.00171194 -0.00426879 0.0172453 0.00529602 0.0148799
6148 -0.0240952 -0.014531 0.0183737 -0.0359597 0.0040747 0.00627041 0.00101394
6149 0.0229105 -0.0605904 0.0034645 -0.0165009 0.0137395 -4.43468e-4 -0.00991866
6150 -0.0107688 -0.0232057 -0.00253329 0.0199092 0.00795592 -0.0235857 0.0126992
6152 0.0341811 0.028558 0.0103473 -0.00191616 0.019479 0.0207316 0.0146152
6153 -0.0230267 0.0276593 -0.00984915 0.0426823 -0.0080247 -0.00287397 -0.0274951
6154 -0.0192054 0.00715163 -0.00583703 -0.00399593 -0.0453984 0.0143601 0.00902737
6155 -0.0112303 -0.022861 -0.0329414 0.0146477 0.0058132 0.0052499 -0.00116042
6157 0.0159105 -0.00310432 -0.0317651 -1.18995e-4 -0.0221466 0.0387532 0.0347216
6159 -0.0035304 -0.0421082 -0.0124664 -0.01407 -0.0477855 0.0163429 0.0142961
6160 0.0101437 0.00153253 0.021271 -9.56653e-4 0.0243761 0.0169964 -0.0160223
6161 0.00230139 0.0186291 -0.011082 -0.00609429 0.0344192 0.0121267 -0.0475235
6162 -0.00139634 0.00427276 -0.0237869 0.0196166 -0.0093411 -0.0245357 -0.0202813
6163 0.00224436 0.0256925 -0.0245977 0.00801134 -0.00739464 0.0182926 -0.0430353
6164 -0.0346557 -0.0302034 -0.00407901 0.00496398 -0.031684 -0.00672725 0.0171779
6165 -2.25887e-4 0.0329187 -0.00374277 0.0152814 -0.00681973 -0.00561091 0.0111109
6166 -0.0198373 0.00298572 -0.016889 0.0167523 0.00872988 -0.0117677 0.0224894
6167 0.0298859 -0.015776600000000002 -0.0245637 -0.0113004 -0.0133237 0.0461285 -0.0436906
6168 0.0381507 0.00701704 -0.0277373 -0.0141978 -0.00314196 0.00977638 -0.00216974
6169 0.0473353 0.00535886 1.25684e-4 0.00817714 0.00411348 0.0368828 -0.00168302
6170 0.0190281 0.00226356 -0.0285803 -0.0168299 9.74759e-4 0.0268636 -0.0269153
6171 -0.00876732 -0.0300667 -0.0023559 0.0343438 0.0141734 -0.0302071 -0.0057301
6172 -0.00651555 0.0294283 6.59434e-4 -0.00397223 -0.0173161 -0.0183333 -0.00211836
6173 0.00383285 -0.00509332 -0.0167115 -0.0087017 0.00471003 -0.0148215 -0.0301092
6174 0.00896662 -0.0093841 0.0184636 0.00172982 -0.0198858 0.0220268 6.08793e-4
6175 0.0142497 -0.00628965 0.00855749 -0.00871485 0.0381546 0.00617227 0.0262717
6177 -4.12031e-4 0.00600624 -0.0548702 0.0422528 5.49931e-4 -0.0313413 0.0298417
6178 -0.00499468 0.0155936 0.0153259 -0.0010708 0.0284086 0.0331586 5.10996e-4
6179 -0.018935 -0.0285441 -4.34742e-4 0.0342308 -0.0128724 -0.028132 0.00243303
6180 -0.00496833 0.0171851 0.0327247 -0.00182025 6.44991e-4 0.00409909 0.0113132
6181 -0.030031 -0.033326 -0.0160031 0.00486732 0.0174705 0.0166526 0.00640997
6182 0.0106209 0.0101775 -0.023987 0.032925 0.030593 -0.00247663 0.0204566
6183 -0.0138123 0.0133313 -0.0154824 0.00429623 8.39188e-4 -0.0262059 -0.0132233
6184 0.0303994 0.00211928 -0.00874841 0.0311107 -0.015346 -0.00799107 0.0123214
6185 0.0058421 0.0084964 -0.0250614 0.0286824 -0.00571604 0.00507122 -0.0356375
6186 -0.012777 0.0247322 -0.0306404 -0.0353709 0.0212685 0.00773555 -0.00882935
6187 0.00815766 0.00437304 -0.00385008 -0.0424796 0.0272976 0.0170292 0.0196525
6188 0.00311933 0.025935 -0.00310772 0.0224085 -0.0091542 0.0140289 0.0102418
6189 -0.013456 -0.0123876 -0.0326814 0.033653 0.00481492 0.0212287 0.0355917
6190 0.00992404 0.0146923 -0.0179996 -0.00195222 -0.0422202 0.0121776 -0.00857314
6191 -0.00554834 -0.010746 -6.49474e-5 -0.00684264 0.0152084 0.00800833 -4.47797e-4
6192 -0.0388979 0.0114365 0.00708985 0.00773146 0.007155 -0.0213956 -0.00456778
6193 -0.0341555 -0.0169369 0.0207671 -0.00963163 0.00510564 0.00188188 0.02135
6194 0.0178892 -9.54884e-4 -0.0173297 -0.00790316 -0.0121426 0.0174612 0.0476268
6195 -0.00477694 -0.00954285 0.00311798 0.00781782 0.0198132 0.0287176 -0.00376361
6196 0.0269862 0.0445371 2.19292e-4 0.00699549 0.0405098 0.0105777 -3.66211e-4
6197 0.0134245 0.00635455 -0.0149439 -0.0090965 -5.37953e-4 0.00377761 0.0499334
6198 0.0426044 0.0228206 -0.0269793 0.00225228 0.0109852 0.00181033 -5.17618e-4
6199 0.00761381 -0.029112 -0.00675258 -0.0147791 0.0494675 0.00982413 -0.0115434
6200 -8.93692e-4 -0.0221113 0.0130672 0.0273935 -0.0577557 0.00226797 -0.0444936
6201 -0.0139804 0.0200452 0.0333095 0.0060482 -0.0113355 0.0114488 0.015437
6202 -0.0138554 0.0163269 -0.00876008 0.0272616 0.00763437 0.0224153 0.0193984
6203 -0.0271324 -0.00753511 -0.0351929 0.0437549 -0.00505828 -0.0211223 -0.00909109
6204 -0.015376 -0.0204187 -0.0131466 0.00277264 0.0228319 0.0129785 -0.0270502
6205 -0.00408264 0.0152071 0.0250434 -0.0168088 -0.020186 -0.0311364 -0.0181797
6206 -0.0244433 -0.0242889 3.52393e-4 0.0170438 0.00675134 -9.05944e-5 -0.0304068
6207 0.0156394 -0.0109432 -0.0151315 0.00571716 -0.0145327 0.00765694 0.00878158
6208 -0.00247192 0.0305199 0.0156924 -0.00647498 0.0151066 0.0353944 0.0103249
6209 -0.036094 0.0127463 -0.00987709 0.00441885 0.0101446 0.0265211 -0.017899
6210 -0.0317479 0.0217085 -0.00202814 -0.0130035 0.0233748 0.0208014 -5.92952e-4
6211 -0.0211535 -0.0280039 -0.0265625 -0.00319869 -0.0168812 -0.00685042 -0.0101673
6212 0.00673536 0.0058 0.0144246 -0.00503326 0.0376972 0.00571187 0.00157154
6213 0.00270033 0.00109573 -0.00760826 -0.0236829 0.00239488 0.0017398 0.0179448
6214 -0.0287356 -0.0307355 -0.0087263 -0.0197822 -0.0231686 0.00959915 -0.00695866
6215 -0.0433032 -0.038882 -0.019314 -0.0112269 0.0182416 -0.0147154 0.0148941
6216 0.0157852 0.0344539 -0.00125398 0.0199386 -0.0144296 0.00702444 -0.00320855
6217 -0.00606915 0.0111658 -0.0134031 0.00297621 0.0127503 0.0028162 0.0164876
6218 0.0443155 0.0257067 0.0240203 0.0357989 -0.00267596 -0.0162189 0.0158544
6219 0.00351615 -0.0218018 -0.0407697 0.0419646 -0.0590353 -0.00544664 -0.0202515
6220 0.0336252 -2.86619e-4 -0.0153474 0.0508927 0.0436849 -0.00106474 8.75156e-4
6221 0.0166766 -0.0247417 -0.0114302 0.0155683 -0.00659481 -0.0307511 -0.0251262
6222 -0.0197625 0.030146 0.0449685 0.0238017 -0.012121 -0.0137432 0.0110527
6223 0.0148423 0.0206495 -0.0216378 -0.0473578 0.0172527 0.00591801 -4.84094e-4
6224 0.00652729 -0.0327675 -0.0262466 0.0309188 -0.0162351 -0.0134838 -0.0455243
6225 -0.001297 -0.00784682 -0.0132251 0.0291525 0.024652 0.015761 0.0119119
6226 -0.00692936 0.0369159 0.00120728 -0.017399 0.0217291 -0.0120911 -0.0661086
6227 0.0124135 0.0241615 -8.05297e-4 -0.0273246 -0.0107362 -0.046762 -0.0385642
6228 -0.00981285 0.0589154 -0.00963561 0.0145726 -0.00344815 -0.0160678 0.00113941
6229 0.00511787 0.031497699999999997 -0.0257782 0.0324807 0.029604 2.26584e-4 0.0199161
6230 0.0183927 -0.00626045 0.0150167 0.00196473 0.00821637 0.0167405 0.00297953
6231 -0.0425999 -0.0185613 0.02185 -0.00872136 0.0133783 -0.0335447 0.0201998
6233 0.023632 -0.0366993 -0.0259661 0.029506 0.013171799999999999 -0.0153285 0.0131168
6239 -0.00298411 0.0148707 -0.0327465 0.020952 -0.00305992 0.00625566 -0.012745
6240 -0.0217972 0.00490696 -0.00822095 0.00114037 -0.0393362 0.0144267 0.0314294
6245 -0.0185816 0.0242758 -0.0311532 0.0247725 -0.00563395 -0.0166323 -0.0359344
6249 -0.00486021 0.0266926 0.0165527 -0.00341984 -0.033459 -0.0290969 -0.00898856
6261 -0.0118058 -0.00774089 -0.00554339 -0.0251893 0.0208608 -8.97579e-5 0.0017095
6267 0.0118642 0.0141096 -0.00765729 0.00394529 0.0480133 0.0263662 -0.00231853
6268 -0.0030801 -0.0258703 -0.0100262 -0.0290406 0.0199006 0.00139758 -0.0242927
627 0.0110937 -0.00364582 -0.002577 -0.0238565 -0.0175929 0.0206414 0.0115602
6272 -0.00513578 -0.0337241 0.0131587 0.0160274 0.00502776 -0.0210638 0.0194506
6273 0.00324026 0.015272 -0.0221129 0.0224148 0.0237689 0.0224582 0.00394649
6274 -0.0110611 9.46321e-4 -0.0278787 -0.0069862 0.00548274 0.01159 -0.0358458
6276 -0.00761276 -0.0129405 -0.00576875 -0.0541147 0.0423551 0.0197221 0.0211748
6279 -0.00597525 -0.0193804 0.0118277 -0.00294319 0.034087 -0.0496911 -0.0252801
628 0.0243616 -0.0106977 -0.0212041 -0.0121647 0.0186095 -0.0160157 0.0343958
6281 -0.0376779 0.00519694 -0.00708472 -0.0235921 0.0235996 -0.00494302 -0.0121193
6282 -0.0103339 -0.0114392 0.0446892 -0.0205842 -0.00310208 -0.00331847 -0.00351183
6283 0.0026953 -0.0175407 -0.0332104 0.00692096 -0.0247997 0.0198969 0.00437554
6284 0.00883926 3.29027e-4 -0.0315905 -0.0183714 0.0201849 0.009056 0.0184182
629 0.0195531 0.00349111 -0.00253377 -0.0467322 -0.00939578 0.00881791 0.0316466
6294 -0.0127667 -0.0109221 -0.00399756 -4.46534e-4 0.0316458 0.017316 -0.0139461
6297 0.0221085 0.0110535 -0.00416328 -0.00358024 -0.0383208 0.0197466 -0.0237315
630 -0.00657912 0.0138197 0.0255362 0.00993919 0.00478879 -8.97507e-4 0.0279759
6300 -0.0111041 0.0123479 -0.00802583 0.0187505 -0.00280461 0.0263715 -0.0294441
6306 -0.0259418 0.0462963 -0.028954 0.00960674 -0.0291088 -0.0204397 -0.00530084
6307 -0.00329092 0.0504581 -0.00337443 0.0428086 -0.0215943 -0.0056085 0.0287888
6309 -2.02069e-4 0.0110375 -0.00901832 0.0114667 -0.0106673 0.0263138 0.01982
631 0.0201319 -0.00965183 -0.0199359 0.0034093 0.00198885 0.0397146 0.00273459
6310 -0.0174296 -0.0060932 0.0538496 -0.00459723 -0.0268518 0.0256223 0.0272092
6311 0.029514 -0.0210738 -0.032232 0.0471683 0.0269005 -0.0143976 0.00801784
6312 0.0012095 0.0355618 -0.0127072 -0.020498 0.0322568 0.031676 -0.0126705
6313 -0.0160957 0.00319553 0.0243723 9.56326e-6 -5.93716e-4 -0.0108378 0.00795338
6314 4.18414e-4 -0.0167005 -0.0173925 0.0204435 -0.0135022 0.0140852 0.00207793
6315 -0.0404629 0.0123653 0.0625503 0.00616168 -0.0557805 0.00934699 0.0193959
632 -0.00880337 -0.0178927 0.0276805 0.0102852 -0.0112668 -0.04422 -0.0256426
633 0.0117809 0.0019834 0.0308357 0.0031986 -0.00798869 -0.0164252 0.0209349
634 0.00965997 0.0111919 0.00669251 -0.0287291 -0.00640988 0.0184587 0.0189275
635 -0.00864301 -0.0112159 0.0024015 -0.0191327 0.0119928 -0.0447713 -0.0272378
636 0.0140256 -0.0206133 -0.0286153 -0.00660672 0.0292752 -0.015797 0.0364892
6369 0.00635426 0.0467056 -0.00202359 0.0178104 -0.00152075 3.72962e-4 0.0146582
637 0.0133782 -0.0289486 0.0154514 -0.0104002 -0.0264095 0.00642074 0.00172433
6370 -0.0444783 -0.0138912 0.0244791 -0.0180273 -0.00862184 -0.0102653 0.0206428
6371 -0.0402005 0.0152119 -0.0270282 -0.0211103 -0.0381046 0.00580765 0.00293292
6372 -0.00948855 0.0102959 -0.0112657 0.0137845 0.00758062 -0.00495655 0.0194234
6373 -0.0135151 0.0279573 0.0391866 -0.00873792 -0.00464139 -0.00103386 -0.0131768
6374 -0.00361616 0.0105852 -0.0579436 0.0542261 -0.019682 -0.0343175 0.0261603
6375 0.00112848 -0.00472083 -0.0247178 0.0133049 0.0127793 -8.32248e-5 -0.0171378
6376 0.00380246 0.00281888 -0.0245994 -0.0111991 -0.0244961 0.00421158 -0.0280701
6377 0.0177121 -0.00469351 -0.00765363 0.00447701 0.0127585 0.0204894 0.0245025
6378 0.0205831 -1.23121e-5 -0.0129169 -0.00529092 0.045314 0.010066 0.0161533
6379 0.00446175 0.016088 -0.0192435 -0.0165202 0.00463242 0.0292541 -0.0322881
638 0.0216804 -0.0264358 0.00868681 -0.0109073 0.0156497 -0.00550333 -0.0303394
6380 -0.028404 -0.0190974 -0.011357 -0.00487832 0.0231932 0.00788447 -0.00620184
6381 -0.038717 -0.0272773 -0.00699999 0.0104546 0.0011928 0.0310357 -0.0193054
6382 -0.0164864 0.0352821 0.00893426 0.00650531 -0.0414818 -0.0178338 -8.30287e-4
6383 -0.0128284 0.0164891 0.0220701 0.0136096 -0.00553785 -0.0372408 6.70511e-4
6384 -0.0219348 -0.0193818 -0.00904614 -0.00367799 -0.00333215 0.0217103 0.0144123
6385 0.0213049 0.0228071 -0.030576 0.0185007 -0.00455498 -0.00707936 0.0172154
6386 -0.0154405 -0.0251551 -0.00471017 -0.01114 0.0107006 -0.0295403 0.0212375
639 0.045561 0.00466287 0.0360951 -0.01274 -0.010123 0.00138891 0.0231647
64 0.00938425 -0.04344 -0.0445491 0.0250979 -0.00137801 0.00973972 0.0485686
640 0.0317072 0.00192752 -0.0102563 -0.00622618 0.0012668 -0.0135761 0.00677888
641 0.0123672 -0.00317558 0.0115637 -0.0109153 0.0165876 -0.00868826 0.0129258
642 0.0501165 -0.0450304 0.0171651 -0.00253761 -0.00151421 0.0325574 -0.0268525
65 -0.0342403 -0.0293006 -0.0339536 0.022595 -0.0257662 -0.0055107 -0.00721034
6546 -0.00277704 -0.00414444 -0.0216698 -0.0104424 0.025615 0.00677692 0.0162123
6548 0.00469119 -0.0131451 0.0147816 -0.00155328 -0.0416332 -0.0138046 0.0291664
6549 -0.00659855 -0.0444831 0.00219086 -0.0162731 -0.013152 -0.014899 0.00806073
6550 0.0144484 0.00604501 -0.0435319 0.0401163 -0.00547632 -0.0423793 0.0265826
6551 -0.0115163 0.00272474 0.0167013 0.0396317 -0.0345244 -0.0102074 0.0170488
6552 -0.0169689 -0.0038779 -0.00553001 0.0176629 0.0202577 0.0100399 -0.00180175
6554 -0.0219735 0.0107747 0.0151102 5.93447e-4 -0.0235155 0.00679771 -0.00614395
6556 0.0120312 0.026895 -5.41583e-4 0.0603572 0.0163069 0.0075584 -0.0262681
6557 -0.00417075 -0.0486992 -0.00634014 -0.0201179 -0.022784 0.0256544 8.84799e-4
6559 -0.0269305 -0.0319174 0.0224892 0.00107328 -0.00860652 -0.00346681 7.6284e-4
6560 0.0135168 0.0274254 -8.25133e-4 -0.0175296 -0.0211 0.0332165 -0.0222281
6563 -0.0377222 -0.00114667 -0.00290522 0.00302975 0.0190153 0.02262 -5.06939e-4
6564 0.00698027 -6.56019e-5 -0.00214931 0.00153058 0.0276544 0.00892422 0.0105981
6565 0.0310454 -0.0128353 0.0148634 0.00237894 0.00738423 0.0308821 0.0379939
6566 0.0269065 -0.00660335 -0.0324744 0.001174 -0.00455503 0.0287721 0.0361239
6567 0.0124318 0.0154412 -0.00203614 -0.00429399 -0.0334215 -0.010868 -0.0146612
6568 -0.00298794 0.0203533 9.82715e-4 -0.015475 -0.00577806 0.0220421 0.0327428
6570 -0.00336195 -0.00391135 0.0237437 0.0350059 -1.79089e-5 -0.0113601 -0.0180717
6571 0.00115534 0.00537861 -0.0348916 0.0411033 0.00566305 0.0107423 0.0148794
6572 -0.0300626 0.027088 -0.00261686 0.0072331 -0.0355463 0.0109201 0.00156216
6573 0.00118934 0.0213339 -0.0266204 -0.0239727 -0.0116141 0.00139542 -0.0357758
6574 -0.0177297 -0.0094782 -0.00987055 -0.0146442 -0.0245068 -0.0347409 -0.0109513
663 0.042026 -0.00782879 0.037139900000000003 -0.00881853 0.00205848 -0.00977596 -0.0320772
664 -0.00436204 0.0201242 -0.0198043 -0.0347996 0.0250942 -0.00206805 0.00845134
6645 -0.0114019 0.020757 5.57363e-4 7.53477e-5 0.0247931 0.016719 7.6578e-4
6647 -0.0163398 -0.00287922 0.0246734 -0.029465 -0.0226085 -0.0124065 0.00778001
665 0.0306538 -0.0135723 -0.024957 0.0422699 0.038128 -0.0124335 0.016579
6650 0.0152875 -0.00660052 -0.0306794 -0.0143627 0.033544 0.0216845 0.021002
6651 0.0374378 0.0374548 -0.0374827 -0.0107998 0.00842877 0.0351687 -0.0704409
6652 0.0122115 -0.0142138 -0.00283705 -0.0393678 -0.00264567 0.0283122 0.0398377
6654 -0.00636067 -0.0012503 0.0185994 0.00375948 0.0270707 -3.90405e-4 0.00131647
6656 -0.0364749 -0.0331221 -0.0349054 -0.0123606 -0.0105954 -0.0154842 -0.00129408
6657 2.22735e-4 -0.00813075 -0.0114118 -0.00428903 0.0342011 -0.0140819 -0.0221403
6659 -0.0218231 -0.0200799 -0.0272696 -0.00457483 0.00358088 0.0151569 -0.0230525
666 0.0399507 0.0118706 0.0280372 0.0172914 -0.0249573 -0.012708 0.0212567
6660 0.00678063 0.00606474 -0.0248787 0.0022366 0.00964954 0.0175321 -0.0263487
6662 0.0205018 -0.0192387 -0.022299 -0.0301489 0.0212315 0.0206393 -0.0216157
6668 -0.0319627 -0.0154732 -0.00599339 -0.00116801 -0.0149941 -0.0307639 0.00736121
667 0.00665303 -0.0178722 -0.00851224 -0.00377214 6.14224e-4 -0.023352500000000002 -0.0230529
6670 0.0179212 -0.0219397 -0.0154068 0.0164408 -0.0582083 0.0246093 -0.0571184
6673 -0.00742988 -0.0147809 0.00332594 -0.00280944 0.00284941 -0.0175393 0.029827
6675 -0.0079114 0.031128 -0.0119254 0.00443028 -0.0217461 -0.00574369 0.0381512
6676 -0.0119852 -0.00826311 -0.0194822 0.013363 -0.0169015 0.0046529300000000004 0.00820535
668 0.00645119 -0.0175972 -0.0314012 -0.0154728 0.00121897 -0.0357034 0.0227347
6689 0.0282196 0.0162103 -0.0175179 0.00669015 -0.00267661 0.00744417 -0.00693391
669 0.0620323 0.00522181 0.0261495 0.0171317 -0.0488624 0.00237053 0.0137203
6690 0.0192264 -0.00936112 0.0155235 -0.0234835 -0.032754900000000003 0.023251 -0.00750594
6692 -0.0231901 -0.00195838 0.0381022 -0.0143613 0.0107748 0.0144798 -0.0191546
6693 -0.00474452 -0.00689468 -0.0170091 -0.0243104 0.0264911 1.55812e-4 0.023056
6694 0.00213923 0.00515356 0.0218168 0.0175581 0.00786732 -0.00457449 0.00644395
6697 -0.00233815 0.00596792 -0.0197937 0.027985 0.0351341 -0.0136329 0.0190842
6698 -0.00172843 -0.0288388 0.00478659 -0.00936981 6.27011e-5 -0.00851846 0.0194461
6699 -0.0130455 0.0179533 -0.0206314 -0.0255705 0.0039088 -0.0129673 -0.0270866
670 0.0209099 -0.00278118 -0.00952461 -0.0179258 -0.0294587 0.0192225 0.0281527
6700 -0.0311442 -0.0313993 -0.00291213 -0.0107743 0.00950359 -0.00603449 0.0140759
6701 0.0113596 -0.0144971 -0.0182891 0.027356 0.0196939 0.00793452 -0.0247977
6704 0.00744029 0.0150626 0.00353953 0.00631532 -0.0624444 0.00870511 -0.0211776
6706 -0.00135363 0.0293374 -0.0142052 -0.00385548 0.0274314 0.0121307 -0.049612
6707 -0.00909752 -0.0160814 -0.01276 -0.0388175 0.0128083 0.00658905 0.0167006
6708 -0.0195508 -0.015986 -0.0296225 -0.00788929 -0.00203216 -0.0331513 -0.0436353
6709 0.0176383 -0.00423139 0.00971951 0.0230168 0.051525 -0.0105462 -0.00642097
671 0.0174307 -0.0143474 0.0076405 -0.0147985 -0.0267822 0.0120688 0.0264283
6710 0.00924077 0.00576587 -0.00998459 -0.0209983 0.045481100000000003 0.0260449 0.00686639
6727 0.0146168 -0.0223617 0.0116118 -0.00773827 0.0231369 -0.0264299 0.00835086
6728 -0.0350322 -0.0167965 -0.0216476 -0.0310607 0.0230921 -0.011728 -0.0189321
6729 -0.0108409 -0.0162985 0.0254752 -0.0136642 0.00575363 0.0167808 0.00792507
673 0.0340903 0.00778212 0.0377626 0.0279671 -0.0405432 -0.00288384 0.0117476
6731 -0.0176759 -0.0157892 -0.00206438 0.0118096 -6.99724e-5 -0.0179265 -0.0195642
6732 0.014338 0.0158945 -0.0307346 0.01422 -0.0194683 -0.0444242 0.01038
6733 -0.0159159 -0.0368982 -0.00211556 -0.0206384 -0.011195 0.00202351 0.00904387
6735 0.0165726 0.00466328 -0.0147914 -0.0189028 -0.0040207 0.00687872 -0.00833119
6737 -0.0208507 -0.0157605 -0.00845654 0.00701423 0.017048 -0.0251142 0.0108749
6739 0.0103592 0.0144334 -0.0145191 0.0163177 0.0322505 0.0169257 0.0160569
674 -0.00255997 -0.00335798 0.0242378 0.0088704 -0.0189674 -0.0165785 -0.0297603
6740 -0.0333385 -0.0154423 -0.0267365 0.00469838 -0.00664863 -0.00772691 -0.0104797
